player,player_disp,game,season,team,toi,g_60,a_60,pa_60,sa_60,pts_60,ipp,shots_60,sh_per,ixg_60,icf_60,iff_60,iscf_60,ihdcf_60,rbds,pim_60,pen_60,min_60,maj_60,misc_60,pen_drawn_60,give_60,take_60,hits_60,hits_taken_60,blocks_60,fowin_60,foloss_60,faceoff_per
craig.smith,C. Smith,2018-03-16 NSH at COL,1718,NSH,10.6,0,11.32,5.66,5.66,11.32,100,16.98,0,1.55,16.98,16.98,16.98,5.66,11.32,0,0,0,0,0,0,0,11.32,0,5.66,0,0,0,0
craig.smith,C. Smith,2018-03-19 NSH at BUF,1718,NSH,13.23333333,0,0,0,0,0,-,18.14,0,1.82,22.67,18.14,9.07,9.07,4.53,0,0,0,0,0,0,0,0,4.53,0,0,4.53,4.53,226.7
craig.smith,C. Smith,2018-03-22 TOR at NSH,1718,NSH,11.36666667,0,0,0,0,0,-,21.11,0,1.61,31.67,31.67,21.11,5.28,0,0,0,0,0,0,0,0,0,5.28,5.28,5.28,5.28,0,527.86
craig.smith,C. Smith,2018-03-24 NSH at MIN,1718,NSH,12.71666667,0,0,0,0,0,-,4.72,0,0.34,9.44,4.72,4.72,0,0,0,0,0,0,0,0,0,0,0,0,4.72,4.72,0,471.82
craig.smith,C. Smith,2018-03-25 NSH at WPG,1718,NSH,8.533333333,0,0,0,0,0,0,14.06,0,0.69,14.06,14.06,7.03,7.03,0,0,0,0,0,0,0,0,7.03,7.03,7.03,7.03,0,0,0
craig.smith,C. Smith,2018-03-27 MIN at NSH,1718,NSH,9.633333333,0,0,0,0,0,0,6.23,0,0.57,12.46,12.46,6.23,6.23,0,0,0,0,0,0,0,6.23,0,0,0,0,0,0,0
craig.smith,C. Smith,2018-03-29 S.J at NSH,1718,NSH,9.766666667,6.14,6.14,0,6.14,12.29,100,18.43,204.78,3.65,36.86,36.86,36.86,12.29,6.14,0,0,0,0,0,0,6.14,0,6.14,6.14,18.43,0,6.14,0
craig.smith,C. Smith,2018-03-31 BUF at NSH,1718,NSH,12.83333333,0,4.68,4.68,0,4.68,100,18.7,0,0.85,28.05,23.38,9.35,9.35,0,0,0,0,0,0,0,0,4.68,0,4.68,0,4.68,0,467.53
craig.smith,C. Smith,2018-04-01 NSH at T.B,1718,NSH,11.28333333,5.32,0,0,0,5.32,33.33,10.64,265.88,0.89,15.95,10.64,10.64,10.64,0,10.64,5.32,5.32,0,0,0,0,0,10.64,5.32,0,0,5.32,0
craig.smith,C. Smith,2018-04-03 NSH at FLA,1718,NSH,14.56666667,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24,0,4.12,0,0,0,0
craig.smith,C. Smith,2018-04-05 NSH at WSH,1718,NSH,11.86666667,5.06,0,0,0,5.06,100,20.22,126.4,1.14,25.28,25.28,10.11,10.11,0,0,0,0,0,0,0,0,5.06,10.11,0,0,5.06,5.06,252.81
craig.smith,C. Smith,2018-04-07 CBJ at NSH,1718,NSH,11.81666667,0,0,0,0,0,-,5.08,0,0.51,10.16,5.08,5.08,5.08,0,0,0,0,0,0,0,0,10.16,0,10.16,0,5.08,0,507.76
craig.smith,C. Smith,2018-10-04 NSH at NYR,1819,NSH,13.23333333,0,4.53,0,4.53,4.53,100,18.14,0,1.9,31.74,27.2,27.2,18.14,0,0,0,0,0,0,0,4.53,0,4.53,13.6,4.53,9.07,4.53,302.27
craig.smith,C. Smith,2018-10-06 NSH at NYI,1819,NSH,12.43333333,4.83,0,0,0,4.83,100,19.3,120.64,2.21,19.3,19.3,14.48,9.65,0,9.65,4.83,4.83,0,0,4.83,4.83,0,4.83,9.65,0,0,0,0
craig.smith,C. Smith,2018-10-09 CGY at NSH,1819,NSH,14.88333333,0,0,0,0,0,-,16.13,0,1.4,20.16,20.16,16.13,12.09,0,0,0,0,0,0,0,4.03,8.06,4.03,0,4.03,4.03,4.03,201.57
craig.smith,C. Smith,2018-10-11 WPG at NSH,1819,NSH,8.5,0,0,0,0,0,-,14.12,0,1.34,14.12,14.12,14.12,7.06,0,0,0,0,0,0,7.06,7.06,0,0,21.18,0,0,0,0
craig.smith,C. Smith,2018-10-13 NYI at NSH,1819,NSH,10.41666667,0,0,0,0,0,-,5.76,0,0.58,17.28,17.28,5.76,0,0,0,0,0,0,0,0,0,5.76,0,11.52,0,5.76,0,576
craig.smith,C. Smith,2018-10-15 MIN at NSH,1819,NSH,11.08333333,0,0,0,0,0,-,5.41,0,0.72,27.07,10.83,5.41,5.41,0,0,0,0,0,0,5.41,0,5.41,5.41,0,0,5.41,5.41,270.68
craig.smith,C. Smith,2018-10-19 NSH at CGY,1819,NSH,13.23333333,4.53,0,0,0,4.53,100,13.6,151.13,1.21,22.67,18.14,22.67,13.6,0,0,0,0,0,0,0,0,0,0,9.07,0,4.53,0,453.4
craig.smith,C. Smith,2018-10-20 NSH at EDM,1819,NSH,10.7,0,0,0,0,0,-,5.61,0,0.25,11.21,5.61,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61,5.61,280.37
craig.smith,C. Smith,2018-10-23 S.J at NSH,1819,NSH,9.866666667,6.08,0,0,0,6.08,100,6.08,608.11,0.16,6.08,6.08,0,0,0,12.16,6.08,6.08,0,0,0,6.08,12.16,0,6.08,0,0,6.08,0
craig.smith,C. Smith,2018-10-25 NSH at N.J,1819,NSH,13.6,0,0,0,0,0,-,8.82,0,0.69,13.24,13.24,4.41,0,0,0,0,0,0,0,0,0,0,0,4.41,0,4.41,4.41,220.59
craig.smith,C. Smith,2018-10-27 EDM at NSH,1819,NSH,9.75,0,0,0,0,0,-,6.15,0,0.21,6.15,6.15,6.15,0,0,0,0,0,0,0,0,6.15,6.15,0,6.15,0,0,6.15,0
craig.smith,C. Smith,2018-10-30 VGK at NSH,1819,NSH,12.18333333,0,4.92,0,4.92,4.92,100,9.85,0,0.36,9.85,9.85,4.92,0,0,0,0,0,0,0,0,0,4.92,0,0,0,0,0,0
craig.smith,C. Smith,2018-11-01 NSH at T.B,1819,NSH,16.01666667,0,0,0,0,0,0,11.24,0,0.71,11.24,11.24,11.24,3.75,0,0,0,0,0,0,0,0,7.49,22.48,7.49,0,0,0,0
craig.smith,C. Smith,2018-11-03 BOS at NSH,1819,NSH,9.466666667,0,0,0,0,0,-,19.01,0,0.73,25.35,25.35,6.34,0,0,0,0,0,0,0,0,0,12.68,0,6.34,0,0,0,0
craig.smith,C. Smith,2018-11-07 NSH at COL,1819,NSH,11.38333333,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27,0,0,0,5.27,0,0,0,0
craig.smith,C. Smith,2018-11-10 NSH at DAL,1819,NSH,11.65,0,0,0,0,0,0,15.45,0,0.62,20.6,20.6,10.3,5.15,0,0,0,0,0,0,0,15.45,0,5.15,20.6,0,0,5.15,0
craig.smith,C. Smith,2018-11-12 NSH at ANA,1819,NSH,9.966666667,0,6.02,0,6.02,6.02,100,24.08,0,0.57,42.14,30.1,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
craig.smith,C. Smith,2018-11-13 NSH at S.J,1819,NSH,11.73333333,5.11,5.11,5.11,0,10.23,100,30.68,85.23,1.33,40.91,30.68,15.34,5.11,0,0,0,0,0,0,0,0,10.23,15.34,5.11,10.23,5.11,5.11,255.68
craig.smith,C. Smith,2018-11-15 NSH at ARI,1819,NSH,10.56666667,0,0,0,0,0,-,11.36,0,0.21,11.36,11.36,0,0,0,0,0,0,0,0,0,5.68,0,0,5.68,0,0,0,0
craig.smith,C. Smith,2018-11-17 L.A at NSH,1819,NSH,15.48333333,0,0,0,0,0,-,11.63,0,0.8,19.38,15.5,11.63,3.88,0,0,0,0,0,0,3.88,0,0,3.88,0,7.75,3.88,0,387.51
craig.smith,C. Smith,2018-11-19 T.B at NSH,1819,NSH,15.51666667,0,3.87,3.87,0,3.87,50,7.73,0,0.18,11.6,7.73,3.87,0,0,0,0,0,0,0,0,0,3.87,3.87,11.6,0,0,0,0
craig.smith,C. Smith,2018-11-21 STL at NSH,1819,NSH,11,0,0,0,0,0,-,0,0,0.53,10.91,10.91,5.45,5.45,0,0,0,0,0,0,0,0,10.91,0,0,0,0,5.45,0
craig.smith,C. Smith,2018-11-23 NSH at STL,1819,NSH,13.46666667,0,0,0,0,0,-,8.91,0,0.79,17.82,13.37,13.37,4.46,4.46,0,0,0,0,0,4.46,0,0,13.37,0,8.91,0,0,0
craig.smith,C. Smith,2018-11-25 ANA at NSH,1819,NSH,12.35,0,0,0,0,0,-,9.72,0,0.47,9.72,9.72,4.86,0,0,9.72,4.86,4.86,0,0,0,0,0,4.86,4.86,0,4.86,4.86,242.91
craig.smith,C. Smith,2018-11-27 COL at NSH,1819,NSH,10.1,0,0,0,0,0,0,11.88,0,0.33,11.88,11.88,5.94,0,0,0,0,0,0,0,0,0,0,0,17.82,0,0,0,0
craig.smith,C. Smith,2018-11-29 ARI at NSH,1819,NSH,15.63333333,0,0,0,0,0,-,15.35,0,0.86,19.19,19.19,7.68,3.84,3.84,0,0,0,0,0,0,0,0,19.19,3.84,0,0,0,0
craig.smith,C. Smith,2018-12-01 CHI at NSH,1819,NSH,13.73333333,0,4.37,4.37,0,4.37,100,8.74,0,1.66,30.58,26.21,21.84,13.11,0,0,0,0,0,0,0,0,13.11,4.37,8.74,0,0,4.37,0
craig.smith,C. Smith,2018-12-03 BUF at NSH,1819,NSH,12.9,0,4.65,4.65,0,4.65,100,9.3,0,1.19,23.26,18.6,9.3,9.3,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0
craig.smith,C. Smith,2018-12-06 NSH at VAN,1819,NSH,14.18333333,0,0,0,0,0,-,4.23,0,0.13,12.69,4.23,8.46,0,0,0,0,0,0,0,0,0,4.23,8.46,4.23,8.46,0,0,0
craig.smith,C. Smith,2018-12-08 NSH at CGY,1819,NSH,14.15,4.24,0,0,0,4.24,100,12.72,141.34,0.17,12.72,12.72,0,0,0,0,0,0,0,0,0,4.24,0,4.24,0,0,0,0,0
craig.smith,C. Smith,2018-12-11 OTT at NSH,1819,NSH,13.16666667,4.56,0,0,0,4.56,100,9.11,227.85,0.52,13.67,9.11,9.11,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
craig.smith,C. Smith,2018-12-13 VAN at NSH,1819,NSH,12.08333333,0,0,0,0,0,0,14.9,0,1.35,29.79,29.79,14.9,4.97,0,0,0,0,0,0,4.97,0,9.93,9.93,0,0,0,0,0
craig.smith,C. Smith,2018-12-15 N.J at NSH,1819,NSH,10.35,0,0,0,0,0,-,0,0,0.24,11.59,5.8,5.8,0,0,0,0,0,0,0,0,0,5.8,5.8,0,5.8,0,0,0
craig.smith,C. Smith,2018-12-17 NSH at OTT,1819,NSH,11.15,0,0,0,0,0,-,26.91,0,1.23,32.29,26.91,21.52,10.76,0,0,0,0,0,0,0,0,5.38,0,5.38,0,0,0,0
craig.smith,C. Smith,2018-12-18 NSH at CHI,1819,NSH,12.26666667,0,0,0,0,0,-,9.78,0,0.9,19.57,14.67,9.78,9.78,0,0,0,0,0,0,4.89,0,0,4.89,0,0,0,0,0
craig.smith,C. Smith,2018-12-20 NSH at PHI,1819,NSH,12.11666667,0,0,0,0,0,-,9.9,0,1.09,14.86,14.86,4.95,4.95,0,9.9,4.95,4.95,0,0,4.95,0,0,4.95,9.9,0,0,0,0
craig.smith,C. Smith,2018-12-22 NSH at BOS,1819,NSH,14.46666667,0,4.15,4.15,0,4.15,100,16.59,0,2.19,24.88,20.74,16.59,12.44,0,0,0,0,0,0,4.15,4.15,0,4.15,8.29,0,0,8.29,0
craig.smith,C. Smith,2018-12-27 DAL at NSH,1819,NSH,15.05,0,0,0,0,0,-,11.96,0,0.36,15.95,11.96,7.97,0,0,0,0,0,0,0,0,0,0,3.99,3.99,3.99,0,0,0
craig.smith,C. Smith,2018-12-29 NYR at NSH,1819,NSH,11.38333333,0,0,0,0,0,0,5.27,0,0.17,10.54,5.27,10.54,0,0,0,0,0,0,0,5.27,5.27,10.54,10.54,0,0,0,5.27,0
craig.smith,C. Smith,2018-12-31 NSH at WSH,1819,NSH,13,0,4.62,0,4.62,4.62,100,4.62,0,1.38,13.85,13.85,9.23,4.62,0,0,0,0,0,0,0,0,0,0,4.62,9.23,0,0,0
craig.smith,C. Smith,2019-01-01 PHI at NSH,1819,NSH,14.51666667,4.13,0,0,0,4.13,100,8.27,206.66,0.29,16.53,12.4,8.27,0,0,0,0,0,0,0,0,4.13,0,0,4.13,4.13,8.27,0,413.32
craig.smith,C. Smith,2019-01-04 NSH at DET,1819,NSH,11.76666667,5.1,0,0,0,5.1,100,10.2,254.96,1.32,15.3,10.2,10.2,5.1,5.1,0,0,0,0,0,0,5.1,0,5.1,10.2,0,0,0,0
craig.smith,C. Smith,2019-01-05 NSH at MTL,1819,NSH,9.483333333,12.65,0,0,0,12.65,100,18.98,421.79,1.88,44.29,31.63,12.65,12.65,0,0,0,0,0,0,0,0,0,0,12.65,6.33,0,6.33,0
craig.smith,C. Smith,2019-01-07 NSH at TOR,1819,NSH,13.11666667,0,0,0,0,0,0,9.15,0,0.22,13.72,9.15,4.57,0,0,0,0,0,0,0,0,0,4.57,4.57,4.57,13.72,4.57,0,457.43
craig.smith,C. Smith,2019-01-09 NSH at CHI,1819,NSH,11.66666667,0,0,0,0,0,-,10.29,0,1.72,25.71,15.43,20.57,5.14,5.14,0,0,0,0,0,0,0,0,0,5.14,0,0,5.14,0
craig.smith,C. Smith,2019-01-10 NSH at CBJ,1819,NSH,14.05,0,0,0,0,0,0,8.54,0,0.15,17.08,8.54,0,0,0,0,0,0,0,0,0,4.27,0,0,0,0,0,4.27,0
craig.smith,C. Smith,2019-01-13 NSH at CAR,1819,NSH,7.466666667,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04,0,0,8.04,0,803.57
craig.smith,C. Smith,2019-01-15 WSH at NSH,1819,NSH,13.21666667,0,0,0,0,0,0,4.54,0,0.07,4.54,4.54,0,0,0,0,0,0,0,0,0,4.54,0,4.54,9.08,4.54,0,0,0
craig.smith,C. Smith,2019-01-17 WPG at NSH,1819,NSH,9.333333333,0,0,0,0,0,-,0,0,0.09,6.43,6.43,0,0,0,0,0,0,0,0,0,0,0,6.43,6.43,0,0,0,0
craig.smith,C. Smith,2019-01-19 FLA at NSH,1819,NSH,11.55,0,0,0,0,0,-,10.39,0,0.8,15.58,10.39,15.58,10.39,0,0,0,0,0,0,0,0,0,5.19,5.19,5.19,5.19,10.39,173.16
craig.smith,C. Smith,2019-01-21 NSH at COL,1819,NSH,9.9,0,0,0,0,0,-,6.06,0,0.35,6.06,6.06,6.06,0,0,0,0,0,0,0,0,0,0,6.06,12.12,0,0,0,0
craig.smith,C. Smith,2019-01-23 NSH at VGK,1819,NSH,11.56666667,0,0,0,0,0,-,5.19,0,0.59,20.75,15.56,5.19,0,5.19,0,0,0,0,0,0,0,10.37,5.19,0,10.37,5.19,5.19,259.37
craig.smith,C. Smith,2019-02-01 NSH at FLA,1819,NSH,12.85,0,0,0,0,0,0,4.67,0,0.43,4.67,4.67,4.67,0,0,0,0,0,0,0,0,9.34,4.67,9.34,4.67,9.34,0,0,0
craig.smith,C. Smith,2019-02-02 DAL at NSH,1819,NSH,11.1,0,0,0,0,0,-,10.81,0,0.15,10.81,10.81,0,0,0,0,0,0,0,0,0,0,0,0,5.41,0,0,0,0
craig.smith,C. Smith,2019-02-05 ARI at NSH,1819,NSH,10.2,5.88,0,0,0,5.88,100,17.65,196.08,3.56,29.41,23.53,23.53,23.53,11.76,0,0,0,0,0,0,5.88,0,17.65,0,0,0,5.88,0
craig.smith,C. Smith,2019-02-07 DAL at NSH,1819,NSH,13.01666667,4.61,0,0,0,4.61,100,13.83,153.65,1.15,23.05,23.05,23.05,9.22,0,0,0,0,0,0,0,0,4.61,0,9.22,4.61,4.61,0,460.95
craig.smith,C. Smith,2019-02-09 NSH at STL,1819,NSH,13.61666667,0,0,0,0,0,-,22.03,0,0.94,26.44,22.03,17.63,4.41,4.41,0,0,0,0,0,0,0,8.81,8.81,4.41,0,4.41,4.41,220.32
craig.smith,C. Smith,2019-02-10 STL at NSH,1819,NSH,13.25,0,0,0,0,0,-,0,0,0,4.53,0,4.53,0,0,0,0,0,0,0,0,4.53,0,9.06,18.11,0,0,0,0
craig.smith,C. Smith,2019-02-12 DET at NSH,1819,NSH,11.5,0,0,0,0,0,-,10.43,0,1.85,20.87,20.87,20.87,10.43,5.22,0,0,0,0,0,10.43,0,0,0,5.22,0,0,5.22,0
craig.smith,C. Smith,2019-02-14 MTL at NSH,1819,NSH,9.9,0,6.06,6.06,0,6.06,100,24.24,0,2.63,24.24,24.24,18.18,18.18,12.12,0,0,0,0,0,0,0,0,0,0,0,0,12.12,0
craig.smith,C. Smith,2019-02-16 NSH at VGK,1819,NSH,10.26666667,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69,0,0,5.84,0
craig.smith,C. Smith,2019-03-03 NSH at MIN,1819,NSH,12.23333333,0,0,0,0,0,-,24.52,0,3.57,29.43,29.43,14.71,14.71,9.81,0,0,0,0,0,4.9,0,4.9,0,19.62,4.9,0,0,0
craig.smith,C. Smith,2019-03-05 MIN at NSH,1819,NSH,14.36666667,4.18,0,0,0,4.18,100,4.18,417.63,1.24,12.53,8.35,4.18,4.18,0,0,0,0,0,0,0,16.71,0,0,4.18,0,0,0,0
craig.smith,C. Smith,2019-03-09 CAR at NSH,1819,NSH,9.583333333,6.26,0,0,0,6.26,100,31.3,125.22,1.05,31.3,31.3,12.52,6.26,0,12.52,6.26,6.26,0,0,0,0,6.26,6.26,0,0,0,0,0
craig.smith,C. Smith,2019-03-12 NSH at ANA,1819,NSH,10.96666667,0,0,0,0,0,-,10.94,0,1.06,10.94,10.94,5.47,0,0,0,0,0,0,0,0,0,0,5.47,10.94,5.47,0,0,0
craig.smith,C. Smith,2019-03-14 NSH at L.A,1819,NSH,11.26666667,5.33,0,0,0,5.33,50,15.98,177.51,1.57,21.3,15.98,10.65,5.33,0,0,0,0,0,0,0,0,5.33,5.33,0,0,0,0,0
craig.smith,C. Smith,2019-03-16 NSH at S.J,1819,NSH,11.46666667,0,5.23,5.23,0,5.23,100,5.23,0,0.07,10.47,5.23,5.23,0,0,0,0,0,0,0,0,10.47,0,10.47,10.47,5.23,0,0,0
craig.smith,C. Smith,2019-03-19 TOR at NSH,1819,NSH,14.81666667,0,4.05,4.05,0,4.05,100,8.1,0,0.48,8.1,8.1,8.1,0,0,8.1,4.05,4.05,0,0,0,8.1,12.15,4.05,4.05,0,0,0,0
craig.smith,C. Smith,2019-03-21 PIT at NSH,1819,NSH,12.3,0,0,0,0,0,0,14.63,0,0.39,19.51,14.63,0,0,0,0,0,0,0,0,0,0,0,0,9.76,4.88,0,0,0
craig.smith,C. Smith,2019-03-23 NSH at WPG,1819,NSH,14.1,0,0,0,0,0,-,8.51,0,0.3,17.02,17.02,0,0,0,0,0,0,0,0,0,0,0,8.51,4.26,0,0,0,0
craig.smith,C. Smith,2019-03-25 NSH at MIN,1819,NSH,9.066666667,0,0,0,0,0,-,6.62,0,1.84,26.47,13.24,19.85,13.24,0,13.24,6.62,6.62,0,0,0,0,0,0,6.62,0,0,0,0
craig.smith,C. Smith,2019-03-29 NSH at PIT,1819,NSH,10.98333333,5.46,5.46,5.46,0,10.93,100,5.46,546.28,0.83,16.39,10.93,10.93,10.93,5.46,0,0,0,0,0,0,0,5.46,16.39,21.85,0,0,0,0
craig.smith,C. Smith,2019-03-30 CBJ at NSH,1819,NSH,13.31666667,0,0,0,0,0,-,0,0,0.17,9.01,9.01,0,0,0,0,0,0,0,0,0,0,0,0,9.01,0,0,0,0
craig.smith,C. Smith,2019-04-02 NSH at BUF,1819,NSH,13.61666667,4.41,0,0,0,4.41,100,13.22,146.88,1.22,13.22,13.22,13.22,8.81,4.41,0,0,0,0,0,0,4.41,0,8.81,8.81,0,0,0,0
craig.smith,C. Smith,2019-04-04 VAN at NSH,1819,NSH,13.48333333,0,0,0,0,0,-,8.9,0,0.96,17.8,17.8,8.9,0,4.45,0,0,0,0,0,0,0,4.45,13.35,0,0,0,0,0
craig.smith,C. Smith,2019-04-06 CHI at NSH,1819,NSH,13.93333333,0,0,0,0,0,-,4.31,0,0.07,4.31,4.31,0,0,0,0,0,0,0,0,0,4.31,0,0,8.61,4.31,0,0,0
colton.sissons,C. Sissons,2014-01-28 NSH at WPG,1415,NSH,10.66666667,0,5.63,0,5.63,5.63,100,5.63,0,0.26,5.63,5.63,5.63,0,0,0,0,0,0,0,0,0,0,11.25,16.88,0,5.63,16.88,140.63
colton.sissons,C. Sissons,2014-01-31 N.J at NSH,1415,NSH,5.066666667,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.68,23.68,592.11
colton.sissons,C. Sissons,2014-02-01 NSH at STL,1415,NSH,8,0,0,0,0,0,0,0,0,1.18,15,15,15,7.5,0,0,0,0,0,0,0,0,0,7.5,0,0,22.5,7.5,562.5
colton.sissons,C. Sissons,2014-02-08 ANA at NSH,1415,NSH,6.933333333,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65,0,34.62,17.31,576.92
colton.sissons,C. Sissons,2014-03-10 NSH at OTT,1415,NSH,7.95,0,0,0,0,0,-,7.55,0,0.75,7.55,7.55,7.55,7.55,0,0,0,0,0,0,0,0,0,7.55,7.55,0,30.19,30.19,377.36
colton.sissons,C. Sissons,2014-03-11 NSH at BUF,1415,NSH,12.5,0,0,0,0,0,-,0,0,0.11,9.6,4.8,0,0,0,0,0,0,0,0,0,4.8,4.8,0,4.8,0,28.8,43.2,192
colton.sissons,C. Sissons,2014-03-14 NSH at CHI,1415,NSH,8.65,0,0,0,0,0,-,6.94,0,0.61,6.94,6.94,6.94,6.94,0,0,0,0,0,0,0,0,6.94,0,0,13.87,27.75,13.87,462.43
colton.sissons,C. Sissons,2014-03-15 STL at NSH,1415,NSH,12.38333333,0,4.85,4.85,0,4.85,100,0,0,0.41,4.85,4.85,0,0,0,0,0,0,0,0,0,4.85,9.69,4.85,4.85,0,19.38,29.07,193.81
colton.sissons,C. Sissons,2014-03-18 NSH at EDM,1415,NSH,10.83333333,0,0,0,0,0,-,11.08,0,0.9,16.62,16.62,11.08,0,0,0,0,0,0,0,0,0,0,0,0,5.54,27.69,11.08,395.6
colton.sissons,C. Sissons,2014-03-19 NSH at VAN,1415,NSH,10.05,0,0,0,0,0,-,5.97,0,0.26,5.97,5.97,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97,23.88,119.4
colton.sissons,C. Sissons,2014-03-21 NSH at CGY,1415,NSH,7.516666667,0,0,0,0,0,-,0,0,0,7.98,0,0,0,0,0,0,0,0,0,0,0,0,7.98,0,0,23.95,23.95,399.11
colton.sissons,C. Sissons,2014-03-23 NSH at CHI,1415,NSH,9.65,0,0,0,0,0,-,6.22,0,0.32,6.22,6.22,6.22,6.22,6.22,0,0,0,0,0,0,0,0,6.22,0,6.22,24.87,18.65,355.29
colton.sissons,C. Sissons,2014-03-25 COL at NSH,1415,NSH,10.76666667,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,0,5.57,11.15,22.29,33.44,222.91
colton.sissons,C. Sissons,2014-03-27 BUF at NSH,1415,NSH,12.9,4.65,0,0,0,4.65,50,4.65,465.12,0.98,4.65,4.65,4.65,4.65,0,0,0,0,0,0,0,0,0,0,4.65,0,27.91,37.21,199.34
colton.sissons,C. Sissons,2014-03-28 NSH at DAL,1415,NSH,13.86666667,0,4.33,4.33,0,4.33,100,4.33,0,0.41,8.65,8.65,4.33,4.33,0,8.65,4.33,4.33,0,0,0,0,4.33,4.33,4.33,4.33,12.98,25.96,144.23
colton.sissons,C. Sissons,2014-03-30 WSH at NSH,1415,NSH,13.7,0,0,0,0,0,-,8.76,0,0.45,8.76,8.76,4.38,4.38,0,0,0,0,0,0,0,0,0,0,0,0,48.18,26.28,283.38
colton.sissons,C. Sissons,2014-04-04 NSH at ANA,1415,NSH,5.7,0,0,0,0,0,-,10.53,0,0.65,10.53,10.53,10.53,0,0,0,0,0,0,0,0,0,0,10.53,0,10.53,31.58,10.53,789.47
colton.sissons,C. Sissons,2015-11-10 OTT at NSH,1516,NSH,6.383333333,9.4,0,0,0,9.4,25,9.4,939.95,0.49,18.8,18.8,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.4,37.6,0,939.95
colton.sissons,C. Sissons,2015-11-12 TOR at NSH,1516,NSH,8.433333333,0,0,0,0,0,-,21.34,0,1.72,21.34,21.34,21.34,14.23,0,0,0,0,0,0,0,0,0,7.11,7.11,21.34,7.11,14.23,237.15
colton.sissons,C. Sissons,2015-11-14 WPG at NSH,1516,NSH,10.21666667,0,0,0,0,0,-,5.87,0,0.16,5.87,5.87,0,0,0,29.36,5.87,0,5.87,0,0,0,0,11.75,0,0,46.98,11.75,469.82
colton.sissons,C. Sissons,2015-11-17 ANA at NSH,1516,NSH,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,8.05,48.32,8.05,690.32
colton.sissons,C. Sissons,2015-11-20 NSH at CBJ,1516,NSH,8.316666667,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.43,7.21,0,14.43,7.21,480.96
colton.sissons,C. Sissons,2015-11-27 NSH at PHI,1516,NSH,8.016666667,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.45,0,0,22.45,22.45,374.22
colton.sissons,C. Sissons,2015-11-28 BUF at NSH,1516,NSH,6.133333333,0,0,0,0,0,-,0,0,0.26,19.57,9.78,19.57,0,0,0,0,0,0,0,0,0,0,0,0,9.78,19.57,9.78,652.17
colton.sissons,C. Sissons,2015-12-01 ARI at NSH,1516,NSH,11.81666667,0,0,0,0,0,0,0,0,0,5.08,0,5.08,0,0,0,0,0,0,0,0,0,0,5.08,0,0,25.39,35.54,211.57
colton.sissons,C. Sissons,2015-12-03 FLA at NSH,1516,NSH,10.13333333,0,0,0,0,0,-,5.92,0,1.07,17.76,11.84,11.84,11.84,0,0,0,0,0,0,0,0,0,0,0,0,35.53,29.61,322.97
colton.sissons,C. Sissons,2015-12-05 NSH at DET,1516,NSH,7.8,0,0,0,0,0,-,7.69,0,0.25,7.69,7.69,0,0,0,0,0,0,0,0,0,7.69,0,7.69,7.69,0,23.08,0,769.23
colton.sissons,C. Sissons,2015-12-07 NSH at BOS,1516,NSH,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,14.37,7.19,35.93,35.93,359.28
colton.sissons,C. Sissons,2015-12-08 NSH at CHI,1516,NSH,11.43333333,0,0,0,0,0,-,5.25,0,0.16,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0,5.25,5.25,0,26.24,5.25,437.32
colton.sissons,C. Sissons,2015-12-10 CHI at NSH,1516,NSH,10.23333333,0,0,0,0,0,-,0,0,0,5.86,0,5.86,0,0,0,0,0,0,0,0,0,11.73,11.73,0,0,35.18,11.73,439.74
colton.sissons,C. Sissons,2015-12-12 COL at NSH,1516,NSH,8.316666667,0,7.21,0,7.21,7.21,100,7.21,0,0.67,7.21,7.21,7.21,7.21,0,0,0,0,0,0,0,0,0,0,7.21,0,43.29,14.43,541.08
colton.sissons,C. Sissons,2015-12-15 CGY at NSH,1516,NSH,7.966666667,0,0,0,0,0,-,7.53,0,0.92,7.53,7.53,7.53,7.53,0,0,0,0,0,0,0,0,7.53,0,0,0,0,22.59,0
